episode,seed,step,action,action_label,kind,sensing_cost,info_gain_weight,expected_info_gain,weighted_info_gain,expected_task_value,total_score,chosen
0,42,47,0,move(N),move,0.0,5.0,0.0,0.0,1.9411764705882373,1.9411764705882373,False
0,42,47,1,move(S),move,0.0,5.0,0.0,0.0,1.9411764705882373,1.9411764705882373,False
0,42,47,2,move(E),move,0.0,5.0,0.0,0.0,1.9411764705882373,1.9411764705882373,False
0,42,47,3,move(W),move,0.0,5.0,0.0,0.0,1.9411764705882373,1.9411764705882373,False
0,42,47,4,test0,observe,0.5,5.0,0.054339962585036594,0.27169981292518297,2.880782912654447,3.15248272557963,True
0,42,47,5,test1,observe,2.0,5.0,0.25283882129144875,1.2641941064572437,1.5605253735893192,2.824719480046563,False
0,42,47,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-39.29411764705883,-39.29411764705883,False
0,42,47,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,2.9411764705882373,2.9411764705882373,False
0,42,48,0,move(N),move,0.0,5.0,0.0,0.0,0.2307692307692344,0.2307692307692344,False
0,42,48,1,move(S),move,0.0,5.0,0.0,0.0,0.2307692307692344,0.2307692307692344,False
0,42,48,2,move(E),move,0.0,5.0,0.0,0.0,0.2307692307692344,0.2307692307692344,False
0,42,48,3,move(W),move,0.0,5.0,0.0,0.0,0.2307692307692344,0.2307692307692344,False
0,42,48,4,test0,observe,0.5,5.0,0.07742767846966325,0.38713839234831626,1.6619173628237762,2.0490557551720925,False
0,42,48,5,test1,observe,2.0,5.0,0.3485475572231595,1.7427377861157975,0.6377713700573702,2.3805091561731677,True
0,42,48,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-30.400000000000016,-30.400000000000016,False
0,42,48,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,1.2307692307692344,1.2307692307692344,False
0,42,49,0,move(N),move,0.0,5.0,0.0,0.0,3.3701799485861184,3.3701799485861184,False
0,42,49,1,move(S),move,0.0,5.0,0.0,0.0,3.3701799485861184,3.3701799485861184,False
0,42,49,2,move(E),move,0.0,5.0,0.0,0.0,3.3701799485861184,3.3701799485861184,False
0,42,49,3,move(W),move,0.0,5.0,0.0,0.0,3.3701799485861184,3.3701799485861184,False
0,42,49,4,test0,observe,0.5,5.0,0.019857558230612082,0.09928779115306041,3.8701799485861184,3.9694677397391787,False
0,42,49,5,test1,observe,2.0,5.0,0.09829440102691514,0.4914720051345757,2.543084281840952,3.0345562869755276,False
0,42,49,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-46.724935732647815,-46.724935732647815,False
0,42,49,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,4.370179948586118,4.370179948586118,True
1,123,0,1,move(S),move,0.0,5.0,0.0,0.0,-26.660237477551462,-26.660237477551462,True
1,123,0,2,move(E),move,0.0,5.0,0.0,0.0,-28.160237477551465,-28.160237477551465,False
1,123,1,0,move(N),move,0.0,5.0,0.0,0.0,-28.660237477551465,-28.660237477551465,False
1,123,1,1,move(S),move,0.0,5.0,0.0,0.0,-29.5,-29.5,False
1,123,1,2,move(E),move,0.0,5.0,0.0,0.0,-28.660237477551465,-28.660237477551465,False
1,123,1,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-26.750902702440378,-26.403764211754076,False
1,123,1,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-27.74,-26.160237477551462,True
1,123,1,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-40.1,-40.1,False
1,123,1,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-28.5,-28.5,False
1,123,2,0,move(N),move,0.0,5.0,0.0,0.0,-23.719061006963226,-23.719061006963226,False
1,123,2,1,move(S),move,0.0,5.0,0.0,0.0,-24.55882352941176,-24.55882352941176,False
1,123,2,2,move(E),move,0.0,5.0,0.0,0.0,-23.719061006963226,-23.719061006963226,False
1,123,2,4,test0,observe,0.5,5.0,0.054339962585036594,0.27169981292518297,-24.00304061675732,-23.73134080383214,False
1,123,2,5,test1,observe,2.0,5.0,0.25283882129144875,1.2641941064572437,-24.93947462641068,-23.675280519953436,False
1,123,2,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-65.79411764705884,-65.79411764705884,False
1,123,2,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-23.55882352941176,-23.55882352941176,True
1,123,3,0,move(N),move,0.0,5.0,0.0,0.0,-24.160237477551462,-24.160237477551462,True
1,123,3,1,move(S),move,0.0,5.0,0.0,0.0,-27.5,-27.5,False
1,123,3,2,move(E),move,0.0,5.0,0.0,0.0,-24.160237477551462,-24.160237477551462,False
1,123,4,1,move(S),move,0.0,5.0,0.0,0.0,-27.0,-27.0,False
1,123,4,2,move(E),move,0.0,5.0,0.0,0.0,-23.660237477551462,-23.660237477551462,True
1,123,5,1,move(S),move,0.0,5.0,0.0,0.0,-24.160237477551462,-24.160237477551462,False
1,123,5,2,move(E),move,0.0,5.0,0.0,0.0,-24.160237477551462,-24.160237477551462,False
1,123,5,3,move(W),move,0.0,5.0,0.0,0.0,-24.160237477551462,-24.160237477551462,False
1,123,5,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-23.225902702440383,-22.87876421175408,False
1,123,5,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-24.380904670597182,-22.801142148148646,True
1,123,5,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-37.1,-37.1,False
1,123,5,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-25.5,-25.5,False
1,123,6,1,move(S),move,0.0,5.0,0.0,0.0,-23.523873841187825,-23.523873841187825,False
1,123,6,2,move(E),move,0.0,5.0,0.0,0.0,-22.863636363636363,-22.863636363636363,True
1,123,6,3,move(W),move,0.0,5.0,0.0,0.0,-24.863636363636363,-24.863636363636363,False
1,123,6,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-23.37892397841754,-23.30578869006414,False
1,123,6,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-23.962759656029746,-23.596638953960568,False
1,123,6,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-23.863636363636363,-23.863636363636363,False
1,123,6,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-28.045454545454547,-28.045454545454547,False
1,123,7,1,move(S),move,0.0,5.0,0.0,0.0,-22.023873841187825,-22.023873841187825,False
1,123,7,2,move(E),move,0.0,5.0,0.0,0.0,-20.023873841187825,-20.023873841187825,True
1,123,7,3,move(W),move,0.0,5.0,0.0,0.0,-23.819552531207847,-23.819552531207847,False
1,123,8,1,move(S),move,0.0,5.0,0.0,0.0,-22.863636363636363,-22.863636363636363,False
1,123,8,2,move(E),move,0.0,5.0,0.0,0.0,-22.863636363636363,-22.863636363636363,False
1,123,8,3,move(W),move,0.0,5.0,0.0,0.0,-22.863636363636363,-22.863636363636363,False
1,123,8,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-20.21953906607674,-19.87240057539044,False
1,123,8,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-21.10363636363636,-19.523873841187825,True
1,123,8,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-33.46363636363636,-33.46363636363636,False
1,123,8,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-21.863636363636363,-21.863636363636363,False
1,123,9,1,move(S),move,0.0,5.0,0.0,0.0,-21.227272727272727,-21.227272727272727,False
1,123,9,2,move(E),move,0.0,5.0,0.0,0.0,-21.227272727272727,-21.227272727272727,False
1,123,9,3,move(W),move,0.0,5.0,0.0,0.0,-21.227272727272727,-21.227272727272727,False
1,123,9,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-19.75632418319761,-19.68318889484421,True
1,123,9,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-20.326396019666106,-19.960275317596928,False
1,123,9,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-20.227272727272727,-20.227272727272727,False
1,123,9,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-24.40909090909091,-24.40909090909091,False
1,123,10,1,move(S),move,0.0,5.0,0.0,0.0,-19.903636363636362,-19.903636363636362,False
1,123,10,2,move(E),move,0.0,5.0,0.0,0.0,-19.903636363636362,-19.903636363636362,False
1,123,10,3,move(W),move,0.0,5.0,0.0,0.0,-19.903636363636362,-19.903636363636362,False
1,123,10,4,test0,observe,0.5,5.0,0.00662676248395537,0.03313381241977685,-19.403636363636362,-19.370502551216585,False
1,123,10,5,test1,observe,2.0,5.0,0.033795800050673744,0.1689790002533687,-20.193169078953122,-20.024190078699753,False
1,123,10,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-18.903636363636362,-18.903636363636362,True
1,123,10,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-24.663636363636364,-24.663636363636364,False
1,123,11,1,move(S),move,0.0,5.0,0.0,0.0,-18.523873841187825,-18.523873841187825,True
1,123,11,2,move(E),move,0.0,5.0,0.0,0.0,-20.863636363636363,-20.863636363636363,False
1,123,11,3,move(W),move,0.0,5.0,0.0,0.0,-18.523873841187825,-18.523873841187825,False
1,123,12,0,move(N),move,0.0,5.0,0.0,0.0,-20.363636363636363,-20.363636363636363,False
1,123,12,1,move(S),move,0.0,5.0,0.0,0.0,-19.363636363636363,-19.363636363636363,False
1,123,12,2,move(E),move,0.0,5.0,0.0,0.0,-19.363636363636363,-19.363636363636363,False
1,123,12,3,move(W),move,0.0,5.0,0.0,0.0,-17.023873841187825,-17.023873841187825,True
1,123,13,0,move(N),move,0.0,5.0,0.0,0.0,-18.523873841187825,-18.523873841187825,False
1,123,13,1,move(S),move,0.0,5.0,0.0,0.0,-18.523873841187825,-18.523873841187825,False
1,123,13,2,move(E),move,0.0,5.0,0.0,0.0,-18.523873841187825,-18.523873841187825,False
1,123,13,3,move(W),move,0.0,5.0,0.0,0.0,-18.523873841187825,-18.523873841187825,False
1,123,13,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-16.799539066076743,-16.452400575390442,False
1,123,13,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-17.95454103423354,-16.374778511785003,True
1,123,13,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-30.46363636363636,-30.46363636363636,False
1,123,13,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-18.863636363636363,-18.863636363636363,False
1,123,14,0,move(N),move,0.0,5.0,0.0,0.0,-14.922459893048126,-14.922459893048126,False
1,123,14,1,move(S),move,0.0,5.0,0.0,0.0,-14.922459893048126,-14.922459893048126,False
1,123,14,2,move(E),move,0.0,5.0,0.0,0.0,-14.922459893048126,-14.922459893048126,False
1,123,14,3,move(W),move,0.0,5.0,0.0,0.0,-14.922459893048126,-14.922459893048126,False
1,123,14,4,test0,observe,0.5,5.0,0.054339962585036594,0.27169981292518297,-14.136382862746625,-13.864683049821442,True
1,123,14,5,test1,observe,2.0,5.0,0.25283882129144875,1.2641941064572437,-15.303110990047042,-14.038916883589799,False
1,123,14,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-56.1577540106952,-56.1577540106952,False
1,123,14,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-13.922459893048126,-13.922459893048126,False
1,123,15,0,move(N),move,0.0,5.0,0.0,0.0,-13.863636363636363,-13.863636363636363,False
1,123,15,1,move(S),move,0.0,5.0,0.0,0.0,-13.863636363636363,-13.863636363636363,False
1,123,15,2,move(E),move,0.0,5.0,0.0,0.0,-13.863636363636363,-13.863636363636363,False
1,123,15,3,move(W),move,0.0,5.0,0.0,0.0,-13.863636363636363,-13.863636363636363,False
1,123,15,4,test0,observe,0.5,5.0,0.030171175826261998,0.15085587913131,-13.363636363636365,-13.212780484505055,False
1,123,15,5,test1,observe,2.0,5.0,0.14631051341864587,0.7315525670932294,-14.635738846146324,-13.904186279053095,False
1,123,15,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-61.66363636363636,-61.66363636363636,False
1,123,15,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-12.863636363636363,-12.863636363636363,True
1,123,16,0,move(N),move,0.0,5.0,0.0,0.0,-16.863636363636363,-16.863636363636363,True
1,123,16,1,move(S),move,0.0,5.0,0.0,0.0,-17.863636363636363,-17.863636363636363,False
1,123,16,2,move(E),move,0.0,5.0,0.0,0.0,-17.863636363636363,-17.863636363636363,False
1,123,16,3,move(W),move,0.0,5.0,0.0,0.0,-16.863636363636363,-16.863636363636363,False
1,123,17,1,move(S),move,0.0,5.0,0.0,0.0,-17.363636363636363,-17.363636363636363,False
1,123,17,2,move(E),move,0.0,5.0,0.0,0.0,-17.363636363636363,-17.363636363636363,False
1,123,17,3,move(W),move,0.0,5.0,0.0,0.0,-15.819552531207849,-15.819552531207849,True
1,123,18,1,move(S),move,0.0,5.0,0.0,0.0,-16.863636363636363,-16.863636363636363,False
1,123,18,2,move(E),move,0.0,5.0,0.0,0.0,-16.863636363636363,-16.863636363636363,False
1,123,18,3,move(W),move,0.0,5.0,0.0,0.0,-16.863636363636363,-16.863636363636363,False
1,123,18,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-15.37892397841754,-15.305788690064142,True
1,123,18,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-15.962759656029746,-15.596638953960568,False
1,123,18,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-15.863636363636363,-15.863636363636363,False
1,123,18,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-20.045454545454547,-20.045454545454547,False
1,123,19,1,move(S),move,0.0,5.0,0.0,0.0,-16.64844743290677,-16.64844743290677,False
1,123,19,2,move(E),move,0.0,5.0,0.0,0.0,-16.64844743290677,-16.64844743290677,False
1,123,19,3,move(W),move,0.0,5.0,0.0,0.0,-16.64844743290677,-16.64844743290677,False
1,123,19,4,test0,observe,0.5,5.0,0.03017117582626222,0.1508558791313111,-15.815078674401718,-15.664222795270407,False
1,123,19,5,test1,observe,2.0,5.0,0.14631051341864595,0.7315525670932298,-16.06210248250996,-15.33054991541673,True
1,123,19,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-18.699999999999996,-18.699999999999996,False
1,123,19,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-19.5,-19.5,False
1,123,20,1,move(S),move,0.0,5.0,0.0,0.0,-15.134146341463413,-15.134146341463413,False
1,123,20,2,move(E),move,0.0,5.0,0.0,0.0,-15.134146341463413,-15.134146341463413,False
1,123,20,3,move(W),move,0.0,5.0,0.0,0.0,-15.134146341463413,-15.134146341463413,False
1,123,20,4,test0,observe,0.5,5.0,0.004076678279184301,0.020383391395921505,-14.634146341463415,-14.613762950067494,False
1,123,20,5,test1,observe,2.0,5.0,0.020922122655017916,0.10461061327508958,-15.794472034367027,-15.689861421091937,False
1,123,20,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-14.134146341463413,-14.134146341463413,True
1,123,20,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-20.378048780487806,-20.378048780487806,False
1,123,21,1,move(S),move,0.0,5.0,0.0,0.0,-15.5,-15.5,True
1,123,21,2,move(E),move,0.0,5.0,0.0,0.0,-15.5,-15.5,False
1,123,21,3,move(W),move,0.0,5.0,0.0,0.0,-16.5,-16.5,False
1,123,22,0,move(N),move,0.0,5.0,0.0,0.0,-16.0,-16.0,False
1,123,22,1,move(S),move,0.0,5.0,0.0,0.0,-13.66023747755146,-13.66023747755146,True
1,123,22,2,move(E),move,0.0,5.0,0.0,0.0,-15.0,-15.0,False
1,123,22,3,move(W),move,0.0,5.0,0.0,0.0,-16.0,-16.0,False
1,123,23,0,move(N),move,0.0,5.0,0.0,0.0,-15.5,-15.5,False
1,123,23,1,move(S),move,0.0,5.0,0.0,0.0,-13.16023747755146,-13.16023747755146,True
1,123,23,2,move(E),move,0.0,5.0,0.0,0.0,-14.5,-14.5,False
1,123,23,3,move(W),move,0.0,5.0,0.0,0.0,-15.5,-15.5,False
1,123,24,0,move(N),move,0.0,5.0,0.0,0.0,-13.66023747755146,-13.66023747755146,False
1,123,24,1,move(S),move,0.0,5.0,0.0,0.0,-13.66023747755146,-13.66023747755146,False
1,123,24,2,move(E),move,0.0,5.0,0.0,0.0,-12.66023747755146,-12.66023747755146,False
1,123,24,3,move(W),move,0.0,5.0,0.0,0.0,-13.66023747755146,-13.66023747755146,False
1,123,24,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-12.72590270244038,-12.37876421175408,False
1,123,24,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-13.880904670597179,-12.30114214814864,True
1,123,24,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-26.6,-26.6,False
1,123,24,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-15.0,-15.0,False
1,123,25,0,move(N),move,0.0,5.0,0.0,0.0,-13.363636363636363,-13.363636363636363,False
1,123,25,1,move(S),move,0.0,5.0,0.0,0.0,-13.023873841187825,-13.023873841187825,False
1,123,25,2,move(E),move,0.0,5.0,0.0,0.0,-11.023873841187823,-11.023873841187823,True
1,123,25,3,move(W),move,0.0,5.0,0.0,0.0,-13.023873841187825,-13.023873841187825,False
1,123,25,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-12.87892397841754,-12.805788690064142,False
1,123,25,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-13.462759656029743,-13.096638953960564,False
1,123,25,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-13.363636363636363,-13.363636363636363,False
1,123,25,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-17.545454545454547,-17.545454545454547,False
1,123,26,0,move(N),move,0.0,5.0,0.0,0.0,-12.863636363636363,-12.863636363636363,False
1,123,26,1,move(S),move,0.0,5.0,0.0,0.0,-13.863636363636363,-13.863636363636363,False
1,123,26,2,move(E),move,0.0,5.0,0.0,0.0,-9.523873841187823,-9.523873841187823,True
1,123,26,3,move(W),move,0.0,5.0,0.0,0.0,-13.319552531207849,-13.319552531207849,False
1,123,27,0,move(N),move,0.0,5.0,0.0,0.0,-10.023873841187823,-10.023873841187823,False
1,123,27,1,move(S),move,0.0,5.0,0.0,0.0,-11.023873841187823,-11.023873841187823,False
1,123,27,2,move(E),move,0.0,5.0,0.0,0.0,-10.023873841187823,-10.023873841187823,False
1,123,27,3,move(W),move,0.0,5.0,0.0,0.0,-11.023873841187823,-11.023873841187823,False
1,123,27,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-9.299539066076743,-8.952400575390444,False
1,123,27,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-10.454541034233543,-8.874778511785005,True
1,123,27,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-22.96363636363636,-22.96363636363636,False
1,123,27,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-11.363636363636363,-11.363636363636363,False
1,123,28,0,move(N),move,0.0,5.0,0.0,0.0,-8.387510204824189,-8.387510204824189,True
1,123,28,1,move(S),move,0.0,5.0,0.0,0.0,-10.727272727272727,-10.727272727272727,False
1,123,28,2,move(E),move,0.0,5.0,0.0,0.0,-8.387510204824189,-8.387510204824189,False
1,123,28,3,move(W),move,0.0,5.0,0.0,0.0,-10.727272727272727,-10.727272727272727,False
1,123,28,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-9.25632418319761,-9.183188894844212,False
1,123,28,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-9.826396019666106,-9.460275317596928,False
1,123,28,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-9.727272727272727,-9.727272727272727,False
1,123,28,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-13.90909090909091,-13.90909090909091,False
1,123,29,0,move(N),move,0.0,5.0,0.0,0.0,-11.227272727272727,-11.227272727272727,False
1,123,29,1,move(S),move,0.0,5.0,0.0,0.0,-10.001370713026029,-10.001370713026029,False
1,123,29,2,move(E),move,0.0,5.0,0.0,0.0,-7.8875102048241885,-7.8875102048241885,True
1,123,29,3,move(W),move,0.0,5.0,0.0,0.0,-11.227272727272727,-11.227272727272727,False
1,123,30,0,move(N),move,0.0,5.0,0.0,0.0,-8.387510204824189,-8.387510204824189,False
1,123,30,1,move(S),move,0.0,5.0,0.0,0.0,-8.387510204824189,-8.387510204824189,False
1,123,30,3,move(W),move,0.0,5.0,0.0,0.0,-8.387510204824189,-8.387510204824189,False
1,123,30,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-7.453175429713106,-7.106036939026806,False
1,123,30,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-8.608177397869907,-7.028414875421369,True
1,123,30,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-21.327272727272728,-21.327272727272728,False
1,123,30,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-9.727272727272727,-9.727272727272727,False
1,123,31,0,move(N),move,0.0,5.0,0.0,0.0,-5.786096256684489,-5.786096256684489,False
1,123,31,1,move(S),move,0.0,5.0,0.0,0.0,-5.786096256684489,-5.786096256684489,False
1,123,31,3,move(W),move,0.0,5.0,0.0,0.0,-5.786096256684489,-5.786096256684489,False
1,123,31,4,test0,observe,0.5,5.0,0.054339962585036594,0.27169981292518297,-4.84648981461828,-4.574790001693097,True
1,123,31,5,test1,observe,2.0,5.0,0.25283882129144875,1.2641941064572437,-6.166747353683407,-4.902553247226163,False
1,123,31,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-47.02139037433156,-47.02139037433156,False
1,123,31,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-4.786096256684489,-4.786096256684489,False
1,123,32,0,move(N),move,0.0,5.0,0.0,0.0,-4.727272727272727,-4.727272727272727,False
1,123,32,1,move(S),move,0.0,5.0,0.0,0.0,-4.727272727272726,-4.727272727272726,False
1,123,32,3,move(W),move,0.0,5.0,0.0,0.0,-4.727272727272726,-4.727272727272726,False
1,123,32,4,test0,observe,0.5,5.0,0.030171175826261998,0.15085587913131,-4.2272727272727275,-4.076416848141418,False
1,123,32,5,test1,observe,2.0,5.0,0.14631051341864587,0.7315525670932294,-5.409375209782687,-4.677822642689458,False
1,123,32,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-52.527272727272724,-52.527272727272724,False
1,123,32,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-3.7272727272727266,-3.7272727272727266,True
1,123,33,0,move(N),move,0.0,5.0,0.0,0.0,-8.727272727272727,-8.727272727272727,False
1,123,33,1,move(S),move,0.0,5.0,0.0,0.0,-6.727272727272727,-6.727272727272727,True
1,123,33,3,move(W),move,0.0,5.0,0.0,0.0,-6.727272727272727,-6.727272727272727,False
1,123,34,0,move(N),move,0.0,5.0,0.0,0.0,-8.227272727272727,-8.227272727272727,False
1,123,34,1,move(S),move,0.0,5.0,0.0,0.0,-7.227272727272727,-7.227272727272727,False
1,123,34,3,move(W),move,0.0,5.0,0.0,0.0,-6.00137071302603,-6.00137071302603,True
1,123,35,0,move(N),move,0.0,5.0,0.0,0.0,-6.727272727272727,-6.727272727272727,False
1,123,35,1,move(S),move,0.0,5.0,0.0,0.0,-6.727272727272726,-6.727272727272726,False
1,123,35,2,move(E),move,0.0,5.0,0.0,0.0,-6.727272727272727,-6.727272727272727,False
1,123,35,3,move(W),move,0.0,5.0,0.0,0.0,-6.727272727272726,-6.727272727272726,False
1,123,35,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-5.256324183197608,-5.1831888948442115,True
1,123,35,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-5.826396019666109,-5.460275317596929,False
1,123,35,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-5.727272727272727,-5.727272727272727,False
1,123,35,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-9.90909090909091,-9.90909090909091,False
1,123,36,0,move(N),move,0.0,5.0,0.0,0.0,-5.403636363636363,-5.403636363636363,False
1,123,36,1,move(S),move,0.0,5.0,0.0,0.0,-5.4036363636363625,-5.4036363636363625,False
1,123,36,2,move(E),move,0.0,5.0,0.0,0.0,-5.403636363636363,-5.403636363636363,False
1,123,36,3,move(W),move,0.0,5.0,0.0,0.0,-5.4036363636363625,-5.4036363636363625,False
1,123,36,4,test0,observe,0.5,5.0,0.00662676248395537,0.03313381241977685,-4.834058543248381,-4.800924730828604,False
1,123,36,5,test1,observe,2.0,5.0,0.033795800050673744,0.1689790002533687,-5.693169078953124,-5.524190078699755,False
1,123,36,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-4.403636363636363,-4.403636363636363,True
1,123,36,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-10.163636363636364,-10.163636363636364,False
1,123,37,0,move(N),move,0.0,5.0,0.0,0.0,-6.363636363636363,-6.363636363636363,False
1,123,37,1,move(S),move,0.0,5.0,0.0,0.0,-5.363636363636363,-5.363636363636363,False
1,123,37,2,move(E),move,0.0,5.0,0.0,0.0,-6.363636363636363,-6.363636363636363,False
1,123,37,3,move(W),move,0.0,5.0,0.0,0.0,-4.363636363636363,-4.363636363636363,True
1,123,38,0,move(N),move,0.0,5.0,0.0,0.0,-5.863636363636363,-5.863636363636363,False
1,123,38,1,move(S),move,0.0,5.0,0.0,0.0,-4.863636363636363,-4.863636363636363,False
1,123,38,2,move(E),move,0.0,5.0,0.0,0.0,-5.863636363636363,-5.863636363636363,False
1,123,38,3,move(W),move,0.0,5.0,0.0,0.0,-3.6377343493896657,-3.6377343493896657,True
1,123,39,0,move(N),move,0.0,5.0,0.0,0.0,-4.363636363636363,-4.363636363636363,False
1,123,39,1,move(S),move,0.0,5.0,0.0,0.0,-2.023873841187824,-2.023873841187824,True
1,123,39,2,move(E),move,0.0,5.0,0.0,0.0,-4.363636363636363,-4.363636363636363,False
1,123,39,3,move(W),move,0.0,5.0,0.0,0.0,-2.023873841187824,-2.023873841187824,False
1,123,39,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,-2.892687819561245,-2.819552531207848,False
1,123,39,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-3.462759656029745,-3.0966389539605657,False
1,123,39,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-3.363636363636363,-3.363636363636363,False
1,123,39,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-7.545454545454546,-7.545454545454546,False
1,123,40,0,move(N),move,0.0,5.0,0.0,0.0,-3.6377343493896657,-3.6377343493896657,False
1,123,40,2,move(E),move,0.0,5.0,0.0,0.0,-4.863636363636363,-4.863636363636363,False
1,123,40,3,move(W),move,0.0,5.0,0.0,0.0,-1.5238738411878239,-1.5238738411878239,True
1,123,41,0,move(N),move,0.0,5.0,0.0,0.0,-2.023873841187824,-2.023873841187824,False
1,123,41,2,move(E),move,0.0,5.0,0.0,0.0,-2.023873841187824,-2.023873841187824,False
1,123,41,4,test0,observe,0.5,5.0,0.06942769813726002,0.3471384906863001,-1.0895390660767426,-0.7424005753904426,False
1,123,41,5,test1,observe,2.0,5.0,0.3159525044897076,1.5797625224485379,-2.244541034233542,-0.6647785117850042,True
1,123,41,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-14.963636363636363,-14.963636363636363,False
1,123,41,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-3.363636363636363,-3.363636363636363,False
1,123,42,0,move(N),move,0.0,5.0,0.0,0.0,0.5775401069518744,0.5775401069518744,False
1,123,42,2,move(E),move,0.0,5.0,0.0,0.0,0.5775401069518744,0.5775401069518744,False
1,123,42,4,test0,observe,0.5,5.0,0.054339962585036594,0.27169981292518297,1.5171465490180838,1.7888463619432668,True
