env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb,significant_hb_seed_level
Diagnosis,Observations,Myopic,Planning+IG,2.0,"[2.000, 2.000]",13.1636,"[13.038, 13.291]",-11.1636,-3.4143512060526353,-170.71756030263174,0.0,5,2.500159850697044e-08,-78.7098592293859,True,True
Diagnosis,Observations,Myopic,EFE,2.0,"[2.000, 2.000]",9.6648,"[9.562, 9.770]",-7.6648,-2.877756426836855,-143.88782134184274,0.0,5,5.6654723773451884e-08,-64.14878444098437,True,True
Diagnosis,Observations,Myopic,Thompson,2.0,"[2.000, 2.000]",5.832,"[5.769, 5.895]",-3.832,-2.3732174898495595,-118.66087449247799,0.0,5,3.7432365064056966e-07,-40.00139476700898,True,True
Diagnosis,Observations,Planning,InfoGain-Tuned,5.8576,"[5.796, 5.923]",13.1932,"[13.066, 13.323]",-7.3355999999999995,-1.9941129858425986,-99.70564929212993,0.0,5,3.6576146773911316e-10,-46.60930622446414,True,True
Diagnosis,Observations,Planning,Planning+IG,5.8576,"[5.796, 5.923]",13.1636,"[13.038, 13.291]",-7.306000000000001,-1.9975207944137074,-99.87603972068537,0.0,5,4.878922298301808e-10,-45.78625436233707,True,True
Diagnosis,Observations,Planning,EFE,5.8576,"[5.796, 5.923]",9.6648,"[9.562, 9.770]",-3.8072,-1.2173312810338046,-60.866564051690226,0.0,5,2.3363404269416414e-09,-27.179036451349965,True,True
Diagnosis,Observations,Planning,Thompson,5.8576,"[5.796, 5.923]",5.832,"[5.769, 5.895]",0.025599999999999845,0.011125800346544493,0.5562900173272247,0.5780250599421346,5,0.746184556658507,0.21243240602720576,False,False
Diagnosis,Observations,InfoGain-Tuned,Planning+IG,13.1932,"[13.066, 13.323]",13.1636,"[13.038, 13.291]",0.029599999999998516,0.006378442129786689,0.3189221064893345,0.7497922427669705,5,0.8198419218695724,0.1488565285889018,False,False
Diagnosis,Observations,InfoGain-Tuned,EFE,13.1932,"[13.066, 13.323]",9.6648,"[9.562, 9.770]",3.5283999999999995,0.8330612640989525,41.65306320494762,0.0,5,2.1291440334127866e-09,19.22007733826269,True,True
Diagnosis,Observations,InfoGain-Tuned,Thompson,13.1932,"[13.066, 13.323]",5.832,"[5.769, 5.895]",7.361199999999999,2.007012594497019,100.35062972485096,0.0,5,2.7895923037025264e-11,43.52647058692336,True,True
Diagnosis,Observations,Planning+IG,EFE,13.1636,"[13.038, 13.291]",9.6648,"[9.562, 9.770]",3.498800000000001,0.8296588906962955,41.48294453481478,0.0,5,2.666558338955158e-09,18.86618496650294,True,True
Diagnosis,Observations,Planning+IG,Thompson,13.1636,"[13.038, 13.291]",5.832,"[5.769, 5.895]",7.331600000000001,2.0105399221703935,100.52699610851965,0.0,5,3.791038197215915e-11,42.83648939252142,True,True
Diagnosis,Observations,EFE,Thompson,9.6648,"[9.562, 9.770]",5.832,"[5.769, 5.895]",3.8327999999999998,1.2305587080795954,61.527935403979775,0.0,5,4.069253637772179e-10,25.027150246878385,True,True
Bandit,Reward,Myopic,Planning,5.5645,"[5.443, 5.685]",5.7495,"[5.641, 5.857]",-0.1850000000000005,-0.044461125645760644,-2.2230562822880318,0.026234277158064142,5,0.1558390925832051,-0.9916907369116756,False,False
Bandit,Reward,Myopic,InfoGain-Tuned,5.5645,"[5.443, 5.685]",5.1235,"[5.043, 5.203]",0.44099999999999984,0.11929193850318869,5.9645969251594355,2.5354998787945597e-09,5,0.004304737258366587,2.8880104531730537,True,True
Bandit,Reward,Myopic,Planning+IG,5.5645,"[5.443, 5.685]",5.1124,"[5.033, 5.190]",0.4520999999999997,0.12256331733085901,6.12816586654295,9.225160663615171e-10,5,0.0037834624052704028,2.947085566242229,True,True
Bandit,Reward,Myopic,EFE,5.5645,"[5.443, 5.685]",6.2718,"[6.177, 6.368]",-0.7073,-0.18041235794636326,-9.020617897318163,2.2140197011164916e-19,5,0.00040133459754896543,-4.619315369227548,True,True
Bandit,Reward,Myopic,Thompson,5.5645,"[5.443, 5.685]",6.3205,"[6.227, 6.410]",-0.7560000000000002,-0.19437250743254877,-9.71862537162744,3.1494631431976175e-22,5,0.00018393882288985863,-4.210911005332633,True,True
Bandit,Reward,Planning,InfoGain-Tuned,5.7495,"[5.641, 5.857]",5.1235,"[5.043, 5.203]",0.6260000000000003,0.1810380049888588,9.05190024944294,1.66707467596871e-19,5,0.00041994843841486204,4.415442960906055,True,True
Bandit,Reward,Planning,Planning+IG,5.7495,"[5.641, 5.857]",5.1124,"[5.033, 5.190]",0.6371000000000002,0.1847111924550705,9.235559622753522,3.0919010719851715e-20,5,0.0003686634737784752,4.469787737606514,True,True
Bandit,Reward,Planning,EFE,5.7495,"[5.641, 5.857]",6.2718,"[6.177, 6.368]",-0.5222999999999995,-0.1413158231585878,-7.065791157929389,1.7035884756904673e-12,5,0.0010908097566152306,-3.67235361018061,True,True
Bandit,Reward,Planning,Thompson,5.7495,"[5.641, 5.857]",6.3205,"[6.227, 6.410]",-0.5709999999999997,-0.15588095237629196,-7.794047618814597,7.13570153691353e-15,5,0.0007470504133931013,-3.3521534066848404,True,True
Bandit,Reward,InfoGain-Tuned,Planning+IG,5.1235,"[5.043, 5.203]",5.1124,"[5.033, 5.190]",0.011099999999999888,0.0038645750331728866,0.19322875165864434,0.8467837475166498,5,0.8565121382900005,0.11810791546985529,False,False
Bandit,Reward,InfoGain-Tuned,EFE,5.1235,"[5.043, 5.203]",6.2718,"[6.177, 6.368]",-1.1482999999999999,-0.362883760630674,-18.1441880315337,2.057216859097153e-72,5,5.1547007443172506e-08,-12.279808627660133,True,True
Bandit,Reward,InfoGain-Tuned,Thompson,5.1235,"[5.043, 5.203]",6.3205,"[6.227, 6.410]",-1.197,-0.38293525904829495,-19.146762952414747,2.7884046964142572e-80,5,4.5315527847454286e-06,-9.040320724321425,True,True
Bandit,Reward,Planning+IG,EFE,5.1124,"[5.033, 5.190]",6.2718,"[6.177, 6.368]",-1.1593999999999998,-0.3674919826909746,-18.374599134548728,3.46597793044925e-74,5,5.252733983112547e-08,-12.248184447129224,True,True
Bandit,Reward,Planning+IG,Thompson,5.1124,"[5.033, 5.190]",6.3205,"[6.227, 6.410]",-1.2081,-0.3876759769815168,-19.383798849075834,3.372784871327376e-82,5,3.92128262293484e-06,-9.068469277509795,True,True
Bandit,Reward,EFE,Thompson,6.2718,"[6.177, 6.368]",6.3205,"[6.227, 6.410]",-0.04870000000000019,-0.014376749653710982,-0.7188374826855491,0.4722578591610026,5,0.5820618337163286,-0.36647332848540703,False,False
Bandit,Success,Myopic,Planning,0.6218,"[0.608, 0.635]",0.7104,"[0.698, 0.723]",-0.08860000000000001,-0.18868479791928863,-9.434239895964433,4.816751952480867e-21,5,0.00018318832523871908,-4.1697003352682005,True,True
Bandit,Success,Myopic,InfoGain-Tuned,0.6218,"[0.608, 0.635]",0.9884,"[0.985, 0.991]",-0.3665999999999999,-1.0438567337255775,-52.19283668627887,0.0,5,3.1527963293141453e-06,-22.934908318314047,True,True
Bandit,Success,Myopic,Planning+IG,0.6218,"[0.608, 0.635]",0.9888,"[0.986, 0.992]",-0.367,-1.0458247771712548,-52.291238858562735,0.0,5,2.594220592381392e-06,-22.8395711615675,True,True
Bandit,Success,Myopic,EFE,0.6218,"[0.608, 0.635]",0.8694,"[0.860, 0.879]",-0.24759999999999993,-0.5929130370855543,-29.645651854277713,3.39936170782944e-185,5,6.4355630178579925e-06,-15.047571226458025,True,True
Bandit,Success,Myopic,Thompson,0.6218,"[0.608, 0.635]",0.8696,"[0.860, 0.879]",-0.24780000000000002,-0.593517759760418,-29.675887988020897,1.489378273709106e-185,5,1.0187822696585178e-06,-14.096849472436855,True,True
Bandit,Success,Planning,InfoGain-Tuned,0.7104,"[0.698, 0.723]",0.9884,"[0.985, 0.991]",-0.2779999999999999,-0.8435079280885005,-42.17539640442502,0.0,5,5.6232898173578645e-06,-19.741649581268813,True,True
Bandit,Success,Planning,Planning+IG,0.7104,"[0.698, 0.723]",0.9888,"[0.986, 0.992]",-0.2784,-0.8454827394449019,-42.2741369722451,0.0,5,4.4460915651129225e-06,-19.636821945503357,True,True
Bandit,Success,Planning,EFE,0.7104,"[0.698, 0.723]",0.8694,"[0.860, 0.879]",-0.15899999999999992,-0.3979109633557933,-19.895548167789663,2.0625289227999443e-86,5,2.1373510515912442e-05,-10.880461997986462,True,True
Bandit,Success,Planning,Thompson,0.7104,"[0.698, 0.723]",0.8696,"[0.860, 0.879]",-0.1592,-0.39850372926211725,-19.925186463105867,1.167546725789086e-86,5,3.6508352846419505e-06,-10.032639346836955,True,True
Bandit,Success,InfoGain-Tuned,Planning+IG,0.9884,"[0.985, 0.991]",0.9888,"[0.986, 0.992]",-0.00040000000000006697,-0.003767511611721861,-0.18837558058609308,0.8505860640556234,5,0.7865130757829693,-0.17888543819996328,False,False
Bandit,Success,InfoGain-Tuned,EFE,0.9884,"[0.985, 0.991]",0.8694,"[0.860, 0.879]",0.119,0.47593511197039684,23.796755598519844,8.424366401348198e-122,5,3.285195544270769e-07,28.405890003564146,True,True
Bandit,Success,InfoGain-Tuned,Thompson,0.9884,"[0.985, 0.991]",0.8696,"[0.860, 0.879]",0.1187999999999999,0.475416349877022,23.770817493851105,1.512015406980353e-121,5,1.036820736464518e-05,15.90374271226948,True,True
Bandit,Success,Planning+IG,EFE,0.9888,"[0.986, 0.992]",0.8694,"[0.860, 0.879]",0.11940000000000006,0.4782832303741452,23.91416151870726,5.924737362488729e-123,5,2.0948468543901528e-08,26.5333333333333,True,True
Bandit,Success,Planning+IG,Thompson,0.9888,"[0.986, 0.992]",0.8696,"[0.860, 0.879]",0.11919999999999997,0.4777654903220878,23.888274516104396,1.0648783553338592e-122,5,4.991900713651808e-06,15.584695538981023,True,True
Bandit,Success,EFE,Thompson,0.8694,"[0.860, 0.879]",0.8696,"[0.860, 0.879]",-0.000200000000000089,-0.0005936719531100895,-0.029683597655504476,0.9763199858066375,5,0.9712519582048922,-0.023727279958195614,False,False
Bandit,Observations,Myopic,Planning,2.0634,"[2.039, 2.088]",3.2882,"[3.227, 3.350]",-1.2247999999999997,-0.7247677622745364,-36.23838811372682,2.761160441601906e-270,5,4.601206598047151e-11,-31.03246667804377,True,True
Bandit,Observations,Myopic,InfoGain-Tuned,2.0634,"[2.039, 2.088]",9.5442,"[9.394, 9.698]",-7.4808,-1.9154755694960184,-95.7737784748009,0.0,5,4.690765156747264e-08,-53.166415870764496,True,True
Bandit,Observations,Myopic,Planning+IG,2.0634,"[2.039, 2.088]",9.5736,"[9.424, 9.725]",-7.510200000000001,-1.9352333442847476,-96.76166721423739,0.0,5,6.822148293907773e-08,-50.03237850888997,True,True
Bandit,Observations,Myopic,EFE,2.0634,"[2.039, 2.088]",5.1056,"[5.017, 5.196]",-3.0422,-1.2809924552001408,-64.04962276000704,0.0,5,8.029136428972226e-08,-34.38710730300932,True,True
Bandit,Observations,Myopic,Thompson,2.0634,"[2.039, 2.088]",5.0118,"[4.927, 5.098]",-2.9484,-1.2972627915356043,-64.86313957678021,0.0,5,4.2587092978538104e-07,-27.676577751817963,True,True
Bandit,Observations,Planning,InfoGain-Tuned,3.2882,"[3.227, 3.350]",9.5442,"[9.394, 9.698]",-6.256,-1.5017621150118814,-75.08810575059407,0.0,5,7.885106394930922e-08,-44.231679730348006,True,True
Bandit,Observations,Planning,Planning+IG,3.2882,"[3.227, 3.350]",9.5736,"[9.424, 9.725]",-6.285400000000001,-1.5172438027782107,-75.86219013891053,0.0,5,1.1756452291433269e-07,-41.68233264961996,True,True
Bandit,Observations,Planning,EFE,3.2882,"[3.227, 3.350]",5.1056,"[5.017, 5.196]",-1.8174000000000001,-0.6532027141945969,-32.66013570972984,2.1088149217991725e-222,5,5.907017725211249e-07,-20.277055149834656,True,True
Bandit,Observations,Planning,Thompson,3.2882,"[3.227, 3.350]",5.0118,"[4.927, 5.098]",-1.7236000000000002,-0.6393950087760593,-31.96975043880296,1.273694571110283e-213,5,3.5974167455171993e-06,-16.03421682250332,True,True
Bandit,Observations,InfoGain-Tuned,Planning+IG,9.5442,"[9.394, 9.698]",9.5736,"[9.424, 9.725]",-0.02940000000000076,-0.005407644648695613,-0.27038223243478066,0.7868717886327561,5,0.8241629634815203,-0.1452338924173576,False,False
Bandit,Observations,InfoGain-Tuned,EFE,9.5442,"[9.394, 9.698]",5.1056,"[5.017, 5.196]",4.4386,0.9890976900867275,49.45488450433638,0.0,5,2.2362350973020865e-09,27.383379385546643,True,True
Bandit,Observations,InfoGain-Tuned,Thompson,9.5442,"[9.394, 9.698]",5.0118,"[4.927, 5.098]",4.5324,1.0221133857719114,51.105669288595564,0.0,5,4.822882845821724e-10,26.257492880423875,True,True
Bandit,Observations,Planning+IG,EFE,9.5736,"[9.424, 9.725]",5.1056,"[5.017, 5.196]",4.468000000000001,1.0004340598913435,50.02170299456717,0.0,5,5.492896321648665e-09,26.233584741102,True,True
Bandit,Observations,Planning+IG,Thompson,9.5736,"[9.424, 9.725]",5.0118,"[4.927, 5.098]",4.561800000000001,1.0338075558403235,51.69037779201618,0.0,5,1.1199544027955789e-09,25.292837098246952,True,True
Bandit,Observations,EFE,Thompson,5.1056,"[5.017, 5.196]",5.0118,"[4.927, 5.098]",0.09379999999999988,0.02958701291282814,1.479350645641407,0.1390781293372603,5,0.30010339427677596,0.7025823023135466,False,False
